‘¡B072ZE,114.006599,22.735201,Tue Mar 07 15:47:46 GMT+08:00 2017
‘¡B072ZE,114.020302,22.731899,Tue Mar 07 15:58:15 GMT+08:00 2017
‘¡B072ZE,114.035103,22.7335,Tue Mar 07 16:13:07 GMT+08:00 2017
‘¡B072ZE,114.035599,22.731701,Tue Mar 07 16:15:07 GMT+08:00 2017
‘¡B072ZE,114.015297,22.667801,Tue Mar 07 17:53:52 GMT+08:00 2017
‘¡B072ZE,114.017502,22.664499,Tue Mar 07 18:00:33 GMT+08:00 2017
‘¡B072ZE,114.017601,22.6548,Tue Mar 07 18:04:16 GMT+08:00 2017
‘¡B072ZE,114.018303,22.6548,Tue Mar 07 18:32:41 GMT+08:00 2017
‘¡B072ZE,114.031998,22.639,Tue Mar 07 18:45:01 GMT+08:00 2017
‘¡B072ZE,114.039803,22.6455,Tue Mar 07 18:49:56 GMT+08:00 2017
‘¡B072ZE,114.043198,22.633499,Tue Mar 07 19:04:02 GMT+08:00 2017
‘¡B072ZE,114.055702,22.6154,Tue Mar 07 19:11:27 GMT+08:00 2017
‘¡B072ZE,114.054604,22.6101,Tue Mar 07 19:12:27 GMT+08:00 2017
‘¡B072ZE,114.035797,22.611,Tue Mar 07 19:25:06 GMT+08:00 2017
‘¡B072ZE,114.032097,22.6154,Tue Mar 07 19:26:06 GMT+08:00 2017
‘¡B072ZE,114.025398,22.631399,Tue Mar 07 19:30:27 GMT+08:00 2017
‘¡B072ZE,113.998299,22.671101,Tue Mar 07 19:43:15 GMT+08:00 2017
‘¡B072ZE,113.998398,22.6742,Tue Mar 07 19:44:16 GMT+08:00 2017
‘¡B072ZE,113.998001,22.681601,Tue Mar 07 19:48:52 GMT+08:00 2017
‘¡B072ZE,114.010002,22.6742,Tue Mar 07 19:53:33 GMT+08:00 2017
‘¡B072ZE,114.019402,22.662001,Tue Mar 07 20:00:16 GMT+08:00 2017
‘¡B072ZE,114.035202,22.654499,Tue Mar 07 20:08:57 GMT+08:00 2017
‘¡B072ZE,114.035103,22.654499,Tue Mar 07 20:14:00 GMT+08:00 2017
‘¡B072ZE,114.035202,22.654499,Tue Mar 07 20:25:10 GMT+08:00 2017
‘¡B072ZE,114.035103,22.654499,Tue Mar 07 20:25:30 GMT+08:00 2017
‘¡B072ZE,114.035202,22.654499,Tue Mar 07 20:27:11 GMT+08:00 2017
‘¡B072ZE,114.032204,22.649,Tue Mar 07 20:32:52 GMT+08:00 2017
‘¡B072ZE,114.032097,22.6346,Tue Mar 07 20:41:36 GMT+08:00 2017
‘¡B072ZE,114.0317,22.6369,Tue Mar 07 20:49:30 GMT+08:00 2017
‘¡B072ZE,114.040298,22.632799,Tue Mar 07 20:54:32 GMT+08:00 2017
‘¡B072ZE,114.112,22.6215,Tue Mar 07 21:04:37 GMT+08:00 2017
‘¡B072ZE,114.113403,22.621401,Tue Mar 07 21:04:57 GMT+08:00 2017
‘¡B072ZE,114.133202,22.6164,Tue Mar 07 21:10:21 GMT+08:00 2017
‘¡B072ZE,114.133598,22.628599,Tue Mar 07 21:26:37 GMT+08:00 2017
‘¡B072ZE,114.1315,22.621599,Tue Mar 07 21:29:17 GMT+08:00 2017
‘¡B072ZE,114.1231,22.6136,Tue Mar 07 21:31:38 GMT+08:00 2017
‘¡B072ZE,114.115196,22.6096,Tue Mar 07 21:35:40 GMT+08:00 2017
‘¡B072ZE,114.111099,22.609501,Tue Mar 07 21:36:20 GMT+08:00 2017
‘¡B072ZE,114.111,22.6085,Tue Mar 07 21:38:00 GMT+08:00 2017
‘¡B072ZE,114.114098,22.6141,Tue Mar 07 21:43:42 GMT+08:00 2017
‘¡B072ZE,114.113899,22.615499,Tue Mar 07 21:47:42 GMT+08:00 2017
‘¡B072ZE,114.113899,22.615499,Tue Mar 07 21:49:43 GMT+08:00 2017
‘¡B072ZE,114.1138,22.615499,Tue Mar 07 21:50:43 GMT+08:00 2017
‘¡B072ZE,114.113899,22.615499,Tue Mar 07 22:02:27 GMT+08:00 2017
‘¡B072ZE,114.1138,22.615499,Tue Mar 07 22:03:27 GMT+08:00 2017
‘¡B072ZE,114.113998,22.615499,Tue Mar 07 22:06:47 GMT+08:00 2017
‘¡B072ZE,114.114098,22.615499,Tue Mar 07 22:07:47 GMT+08:00 2017
‘¡B072ZE,114.113899,22.6154,Tue Mar 07 22:08:47 GMT+08:00 2017
‘¡B072ZE,114.113998,22.615101,Tue Mar 07 22:13:10 GMT+08:00 2017
‘¡B072ZE,114.113998,22.615101,Tue Mar 07 22:15:11 GMT+08:00 2017
‘¡B072ZE,114.113998,22.615101,Tue Mar 07 22:18:50 GMT+08:00 2017
‘¡B072ZE,114.113899,22.6164,Tue Mar 07 22:21:08 GMT+08:00 2017
‘¡B072ZE,114.113701,22.617001,Tue Mar 07 22:23:08 GMT+08:00 2017
‘¡B072ZE,114.113701,22.6171,Tue Mar 07 22:26:47 GMT+08:00 2017
‘¡B072ZE,114.113701,22.6171,Tue Mar 07 22:30:28 GMT+08:00 2017
‘¡B072ZE,114.113701,22.6171,Tue Mar 07 22:33:10 GMT+08:00 2017
‘¡B072ZE,114.113701,22.6171,Tue Mar 07 22:35:11 GMT+08:00 2017
‘¡B072ZE,114.113701,22.615,Tue Mar 07 22:36:50 GMT+08:00 2017
‘¡B072ZE,114.094704,22.636499,Tue Mar 07 22:47:35 GMT+08:00 2017
‘¡B072ZE,114.077499,22.6446,Tue Mar 07 22:52:17 GMT+08:00 2017
‘¡B072ZE,114.074898,22.645599,Tue Mar 07 22:59:00 GMT+08:00 2017
‘¡B072ZE,114.074402,22.645599,Tue Mar 07 23:01:41 GMT+08:00 2017
‘¡B072ZE,114.064697,22.644501,Tue Mar 07 23:03:22 GMT+08:00 2017
‘¡B072ZE,114.038399,22.6415,Tue Mar 07 23:17:40 GMT+08:00 2017
‘¡B072ZE,114.043701,22.6499,Tue Mar 07 23:25:00 GMT+08:00 2017
‘¡B072ZE,114.043701,22.6499,Tue Mar 07 23:28:41 GMT+08:00 2017
‘¡B072ZE,114.043701,22.6499,Tue Mar 07 23:36:22 GMT+08:00 2017
‘¡B072ZE,114.043701,22.65,Tue Mar 07 23:46:25 GMT+08:00 2017
